Date,Open,High,Low,Close,Adj Close,Volume,MktRF,SMB,HML,RF,RMW,CMA,SMB_5,yest_close,stock_return,log_return
2017-07-07,93.959999,94.16999799999999,93.230003,93.849998,86.985016,12817800,0.7,0.42,-0.41,0.004,0.22,-0.52,0.4,86.54939300000001,0.005033229984640014,0.005020584305919229
2017-07-10,93.5,93.68,93.089996,93.190002,86.373299,13987200,0.05,-0.43,-0.09,0.004,-0.12,-0.11,-0.44,86.985016,-0.00703244108157661,-0.007057300462821381
2017-07-11,93.33000200000001,93.33000200000001,92.279999,92.83000200000001,86.03961899999999,13262300,0.0,0.38,-0.53,0.004,-0.31,0.15,0.31,86.373299,-0.0038632309274190778,-0.0038705563024938883
2017-07-12,92.610001,92.83000200000001,92.07,92.510002,85.743034,13540100,0.72,0.12,-0.53,0.004,0.11,-0.23,0.06,86.03961899999999,-0.0034470747714491073,-0.0034531165540894193
2017-07-13,92.690002,93.379997,92.339996,93.099998,86.289879,12820100,0.17,-0.06,0.36,0.004,0.03,0.2,-0.01,85.743034,0.006377719267550116,0.006357394398232685
2017-07-14,90.809998,92.610001,90.58000200000001,92.25,85.502037,22235200,0.42,-0.13,-0.51,0.004,0.18,0.03,-0.22,86.289879,-0.009130178523022356,-0.009171879880107703
2017-07-17,91.82,91.989998,91.25,91.389999,84.70495600000001,14374200,0.0,0.21,0.13,0.004,0.19,0.07,0.22,85.502037,-0.009322362694119107,-0.009366230578642387
2017-07-18,90.449997,91.58000200000001,90.32,91.07,84.408363,14719400,0.04,-0.3,-0.33,0.004,-0.1,-0.41,-0.38,84.70495600000001,-0.003501483431500934,-0.0035076107622664665
2017-07-19,91.339996,91.620003,91.0,91.199997,84.52885400000001,11651200,0.59,0.53,0.03,0.004,-0.24,0.13,0.48,84.408363,0.0014274770380278013,0.0014264226058209317
2017-07-20,91.150002,91.720001,90.900002,91.199997,84.52885400000001,11561700,-0.01,0.05,-0.01,0.004,0.1,-0.23,0.05,84.52885400000001,0.0,0.0
2017-07-21,91.059998,91.360001,90.519997,90.889999,84.241516,10971300,-0.08,-0.42,-0.28,0.004,0.04,-0.28,-0.44,84.52885400000001,-0.0033992889575908056,-0.003404891057179782
2017-07-24,90.959999,91.540001,90.910004,91.279999,84.602997,10725100,-0.03,0.12,-0.2,0.004,-0.2,-0.38,0.12,84.241516,0.0042910077734118375,0.004281721470149158
2017-07-25,92.370003,93.519997,92.269997,92.800003,86.01181,16447700,0.38,0.37,0.92,0.004,-0.18,0.7,0.44,84.602997,0.016652046026218136,0.016514977521222995
2017-07-26,93.099998,93.190002,91.68,91.93,85.20546,11815500,-0.06,-0.35,-0.7,0.004,-0.18,0.04,-0.46,86.01181,-0.00937487538048548,-0.009419254244077635
2017-07-27,91.83000200000001,92.059998,91.160004,91.550003,84.853256,12332400,-0.14,-0.62,0.45,0.004,0.25,0.42,-0.64,85.20546,-0.004133584866509733,-0.004142113986165263
2017-07-28,91.449997,91.75,90.910004,91.279999,84.602997,9351900,-0.17,-0.06,0.24,0.004,-0.2,0.18,-0.08,84.853256,-0.002949315227220035,-0.002953609290980097
2017-07-31,91.510002,92.360001,91.5,91.800003,85.084969,11520300,-0.11,-0.33,0.44,0.004,-0.12,0.15,-0.26,84.602997,0.005696866743384977,0.005680635707665083
2017-08-01,92.489998,93.139999,92.279999,93.029999,86.224998,12523700,0.24,-0.24,0.18,0.004,0.24,-0.48,-0.18,85.084969,0.01339871205688514,0.013309680725063444
2017-08-02,92.870003,93.209999,92.510002,93.110001,86.29915600000001,10165600,-0.08,-1.17,0.15,0.004,0.08,-0.35,-1.15,86.224998,0.0008600522089894543,0.0008595896091767585
2017-08-03,92.699997,93.129997,92.239998,92.5,85.733765,11078800,-0.21,-0.34,-0.29,0.004,0.3,-0.27,-0.34,86.29915600000001,-0.006551524096017871,-0.0065729561220431165
2017-08-04,93.5,94.400002,93.470001,93.660004,86.808914,14324000,0.25,0.31,0.36,0.004,-0.15,0.03,0.34,85.733765,0.012540555054359226,0.012462601944680962
2017-08-07,93.889999,94.190002,93.709999,94.019997,87.142563,7978300,0.16,-0.09,-0.61,0.004,0.29,-0.37,-0.1,86.808914,0.0038434877782251033,0.0038362472248181234
2017-08-08,93.949997,95.220001,93.599998,93.68,86.827446,13745400,-0.24,-0.09,0.21,0.004,-0.32,-0.14,-0.1,87.142563,-0.0036161089271611255,-0.0036227743984174055
2017-08-09,92.980003,93.68,92.83000200000001,93.529999,86.688416,11214400,-0.14,-0.76,-0.1,0.004,0.1,0.04,-0.8,86.827446,-0.0016012218072150954,-0.001602489534758611
2017-08-10,92.900002,93.07,92.07,92.190002,85.446434,13252300,-1.49,-0.3,0.26,0.004,0.25,0.13,-0.31,86.688416,-0.01432696613120728,-0.014430543249873473
2017-08-11,92.129997,92.66999799999999,91.239998,91.41999799999999,84.732773,10679500,0.2,0.24,-0.88,0.004,0.38,-0.12,0.17,85.446434,-0.008352144923918088,-0.00838743547828269
2017-08-14,92.370003,92.900002,92.33000200000001,92.489998,85.72449499999999,10994800,1.03,0.26,0.06,0.004,0.0,-0.45,0.28,84.732773,0.011704113590145289,0.011636257915662362
2017-08-15,93.309998,93.559998,92.650002,92.730003,85.946945,8812700,-0.11,-0.85,-0.04,0.004,-0.15,-0.25,-0.86,85.72449499999999,0.0025949409209119188,0.002591568221914642
2017-08-16,93.040001,93.230003,91.879997,92.089996,85.35374499999999,11085400,0.18,-0.13,-0.45,0.004,0.32,-0.13,-0.15,85.946945,-0.00690193234907896,-0.006925760866618447
2017-08-17,91.760002,91.959999,90.5,90.650002,84.01909599999999,13837500,-1.59,-0.16,-0.15,0.004,-0.03,0.13,-0.16,85.35374499999999,-0.015636677687663254,-0.015760357033766326
2017-08-18,90.309998,91.540001,90.190002,90.739998,84.102501,13040700,-0.15,0.14,0.21,0.004,-0.27,-0.01,0.14,84.01909599999999,0.0009926909949139811,0.0009922929310821615
2017-08-21,90.849998,90.940002,90.160004,90.629997,84.00054899999999,11502100,0.06,-0.26,-0.22,0.004,0.17,-0.09,-0.29,84.102501,-0.0012122350558874742,-0.0012130012297530968
2017-08-22,91.07,91.709999,91.0,91.559998,84.862511,9211800,1.06,-0.01,-0.25,0.004,-0.2,0.11,-0.02,84.00054899999999,0.01026138531546985,0.010209222275697982
2017-08-23,90.870003,92.339996,90.839996,91.66999799999999,84.964478,8811300,-0.32,0.11,0.4,0.004,-0.48,0.09,0.14,84.862511,0.0012015553016101765,0.0012006769155297192
2017-08-24,91.93,92.120003,91.410004,91.519997,84.825439,8623200,-0.14,0.59,0.18,0.004,-0.47,0.09,0.58,84.964478,-0.0016364368177486691,-0.0016376553045285291
2017-08-25,91.879997,92.480003,91.800003,91.889999,85.168373,11794600,0.18,0.12,0.58,0.004,0.16,0.26,0.18,84.825439,0.004042820220476544,0.004034703778449611
2017-08-28,92.160004,92.190002,91.129997,91.599998,84.89959,7292900,0.08,0.35,-0.74,0.004,0.21,-0.19,0.32,85.168373,-0.0031559015457533644,-0.0031609487841937067
2017-08-29,90.449997,91.309998,90.309998,91.099998,84.436165,10886100,0.1,0.13,-0.39,0.004,0.03,0.1,0.09,84.89959,-0.00545850692565183,-0.005473467534007348
2017-08-30,91.25,91.879997,91.190002,91.309998,84.630814,9165300,0.53,0.02,-0.32,0.004,0.1,-0.46,0.01,84.436165,0.002305279970969765,0.002302506412826588
2017-08-31,91.809998,91.849998,90.800003,90.889999,84.241516,13217400,0.62,0.48,-0.42,0.004,-0.29,-0.1,0.39,84.630814,-0.00459995575606772,-0.004610315596473846
2017-09-01,91.25,92.360001,90.949997,91.699997,84.992264,9815800,0.27,0.41,0.44,0.005,-0.06,0.35,0.44,84.241516,0.008911852915847354,0.008872373418673973
2017-09-05,91.019997,91.110001,89.019997,89.510002,82.962479,16897300,-0.81,0.11,-0.95,0.005,-0.07,0.54,-0.01,84.992264,-0.023881997072110042,-0.024171973320322948
2017-09-06,90.0,90.519997,89.639999,90.110001,83.51859300000001,11845700,0.28,-0.03,0.13,0.005,-0.32,0.09,-0.02,82.962479,0.0067031989244198936,0.006680784117773619
2017-09-07,90.110001,90.129997,88.08000200000001,88.529999,82.054161,14592300,-0.07,0.15,-0.93,0.005,0.01,0.08,0.02,83.51859300000001,-0.017534203431803695,-0.01768969101714113
2017-09-08,88.309998,89.41999799999999,88.239998,88.41999799999999,81.952209,14242200,-0.16,0.03,0.36,0.005,0.25,-0.14,0.12,82.054161,-0.00124249640429566,-0.001243300548572357
2017-09-11,89.389999,90.25,88.949997,89.790001,83.221992,13219000,1.08,-0.12,0.63,0.005,-0.33,-0.11,-0.08,81.952209,0.015494188814361355,0.01537545589103484
2017-09-12,90.16999799999999,91.25,90.099998,90.889999,84.241516,14003800,0.43,0.25,0.71,0.005,0.11,0.18,0.35,83.221992,0.012250656052549236,0.012176351458554002
2017-09-13,90.610001,91.5,90.32,91.150002,84.482513,12485400,0.11,0.31,0.36,0.005,-0.33,0.09,0.31,84.241516,0.002860786598379747,0.0028565499381576487
2017-09-14,91.199997,91.529999,90.739998,90.970001,84.315674,10562800,-0.12,-0.04,-0.07,0.005,-0.32,0.23,-0.05,84.482513,-0.0019748347211214702,-0.001976730239920954
2017-09-15,91.08000200000001,91.709999,90.760002,91.620003,84.918121,18171800,0.19,0.28,0.12,0.005,0.3,0.0,0.24,84.315674,0.007145136502140728,0.007119828375932613
2017-09-18,91.93,93.139999,91.849998,92.91999799999999,86.123039,11318700,0.24,0.38,0.2,0.005,-0.47,0.21,0.41,84.918121,0.014189174063331034,0.014089265175778465
2017-09-19,92.709999,94.360001,92.519997,93.940002,87.06841999999999,12626100,0.15,-0.28,0.35,0.005,0.02,0.07,-0.21,86.123039,0.010977097545291956,0.010917415510717454
2017-09-20,94.099998,95.290001,93.709999,94.599998,87.680145,15311600,0.16,0.23,0.52,0.005,-0.18,0.31,0.29,87.06841999999999,0.007025796494297324,0.007001153027149876
2017-09-21,94.459999,95.370003,94.190002,95.029999,88.07869000000001,10851500,-0.28,0.11,0.37,0.005,-0.02,-0.08,0.17,87.680145,0.004545441844331038,0.004535165784047557
2017-09-22,94.699997,94.980003,94.43,94.83000200000001,87.893326,8358300,0.12,0.44,0.12,0.005,0.36,0.28,0.43,88.07869000000001,-0.002104527213109175,-0.0021067847142228757
2017-09-25,94.510002,94.879997,93.449997,94.120003,87.235268,10463400,-0.25,0.32,0.63,0.005,-0.26,0.65,0.35,87.893326,-0.0074870076028297865,-0.007515240252644162
2017-09-26,93.779999,94.029999,93.339996,93.699997,86.845985,9358100,0.05,0.39,0.13,0.005,0.59,-0.12,0.45,87.235268,-0.004462449751401074,-0.004472438506064158
2017-09-27,94.970001,95.720001,94.58000200000001,95.18,88.21772,15090200,0.63,1.38,0.17,0.005,-0.25,-0.53,1.41,86.845985,0.015795030708673535,0.015671678465664307
2017-09-28,95.589996,95.879997,94.910004,95.379997,88.40310699999999,10270400,0.13,0.16,-0.07,0.005,-0.11,-0.2,0.15,88.21772,0.002101471223695098,0.0020990457239786764
2017-09-29,95.300003,95.519997,95.019997,95.510002,88.52358199999999,11438400,0.35,-0.12,-0.28,0.005,-0.06,-0.35,-0.12,88.40310699999999,0.0013627914684039217,0.0013620935699183434
2017-10-02,95.769997,96.879997,95.459999,96.839996,89.756302,13797200,0.5,0.84,0.16,0.004,-0.19,0.26,0.87,88.52358199999999,0.013925328959237267,0.013829115777749479
2017-10-03,96.83000200000001,97.43,96.769997,97.349998,90.228996,9633500,0.26,-0.03,-0.02,0.004,-0.04,-0.1,-0.03,89.756302,0.005266415721984512,0.005252620509170747
2017-10-04,97.300003,97.440002,96.279999,96.360001,89.311409,12166600,0.05,-0.28,-0.45,0.004,-0.11,0.0,-0.35,90.228996,-0.010169535744363127,-0.010221523149360756
2017-10-05,96.0,97.400002,95.550003,97.089996,90.51403,14236200,0.55,-0.34,0.35,0.004,-0.28,-0.17,-0.31,89.311409,0.013465480093366433,0.0075471540587441766
2017-10-06,97.550003,97.639999,96.470001,96.91999799999999,90.35554499999999,10231900,-0.08,-0.08,-0.25,0.004,0.18,-0.36,-0.1,90.51403,-0.001750944024920922,-0.0017524668704158586
2017-10-09,96.959999,97.07,96.139999,96.410004,89.880089,7765100,-0.22,-0.28,-0.05,0.004,0.1,-0.18,-0.3,90.35554499999999,-0.005262056689492539,-0.005275903146989336
2017-10-10,96.459999,97.18,96.239998,97.129997,90.551323,10631500,0.24,-0.01,0.41,0.004,0.09,0.08,0.01,89.880089,0.007468105644621673,0.007440284362037808
2017-10-11,96.83000200000001,97.010002,96.139999,96.839996,90.280968,14283600,0.16,-0.2,-0.22,0.004,-0.1,-0.07,-0.26,90.551323,-0.002985654886566318,-0.0029901657631867806
2017-10-12,97.300003,97.5,95.620003,95.989998,89.488541,18251600,-0.18,0.04,-0.51,0.004,0.18,0.11,-0.1,90.280968,-0.008777342750689199,-0.00881609222466917
2017-10-13,95.480003,96.709999,94.959999,95.860001,89.36734,13190600,0.04,-0.22,0.11,0.004,0.19,-0.01,-0.27,89.488541,-0.0013543745226553556,-0.0013551943765763852
2017-10-16,96.339996,97.949997,96.339996,97.839996,91.21324200000001,12434000,0.17,-0.28,0.37,0.004,0.0,-0.08,-0.27,89.36734,0.02065521923333524,0.02044464633247678
2017-10-17,98.07,98.18,97.32,97.620003,91.00814100000001,10335700,0.01,-0.32,-0.27,0.004,0.35,-0.18,-0.34,91.21324200000001,-0.0022485879846261695,-0.0022510293054338604
2017-10-18,98.150002,98.550003,97.629997,97.989998,91.35305799999999,10158600,0.14,0.3,0.21,0.004,0.36,-0.14,0.35,91.00814100000001,0.0037899576478546133,0.0037829910470730255
2017-10-19,97.190002,98.199997,97.089996,98.110001,91.464951,9133900,0.02,-0.38,0.17,0.004,0.12,0.04,-0.34,91.35305799999999,0.0012248413183936233,0.0012238961304591456
2017-10-20,99.279999,99.889999,98.730003,99.510002,92.770126,15326600,0.57,-0.07,0.28,0.004,0.12,0.04,0.02,91.464951,0.014269673637063508,0.014168853357612754
2017-10-23,99.510002,99.989998,99.239998,99.339996,92.611633,9238600,-0.45,-0.42,0.12,0.004,0.27,-0.25,-0.38,92.770126,-0.0017084486874579332,-0.0017098923121032783
2017-10-24,99.879997,101.190002,99.760002,100.91999799999999,94.084618,13000800,0.2,-0.18,0.47,0.004,0.02,-0.15,-0.1,92.611633,0.015904967359770112,0.015779834541729265
2017-10-25,101.25,101.449997,100.190002,101.019997,94.177849,14632700,-0.51,-0.01,0.11,0.004,0.23,-0.42,0.01,94.084618,0.0009909271247717532,0.0009903833876370172
2017-10-26,101.349998,102.41999799999999,101.32,101.739998,94.849075,13054400,0.2,0.05,0.23,0.004,0.19,-0.16,0.07,94.177849,0.007127217356599473,0.007102032393850877
2017-10-27,101.43,102.230003,101.050003,101.769997,94.877052,10400400,0.82,-0.03,-1.02,0.004,0.14,-1.32,-0.08,94.849075,0.0002949633404438264,0.0002948159889371027
2017-10-30,101.129997,101.93,100.870003,101.410004,94.541443,8839500,-0.46,-0.79,-0.06,0.004,-0.58,-0.43,-0.76,94.877052,-0.0035373042577250937,-0.0035435906578582532
2017-10-31,101.370003,101.699997,100.57,100.610001,93.795631,8690200,0.23,0.81,-0.22,0.004,-0.17,0.22,0.75,94.541443,-0.007888730871179963,-0.007920078824416699
2017-11-01,101.099998,101.699997,100.730003,100.91999799999999,94.084618,8418200,0.05,-0.79,0.15,0.004,-0.09,-0.07,-0.8,93.795631,0.0030810283690079964,0.0030764377118499553
2017-11-02,100.870003,101.769997,100.160004,101.589996,94.709244,8731800,0.06,-0.04,0.49,0.004,-0.23,0.34,-0.01,94.084618,0.0066389810925308965,0.006616961774319918
2017-11-03,101.099998,101.529999,100.730003,101.410004,94.541443,7103500,0.31,-0.42,-0.7,0.004,-0.16,-0.17,-0.53,94.709244,-0.0017717489118590916,-0.001773320661753175
2017-11-06,101.339996,101.690002,100.660004,100.779999,93.954094,8121500,0.06,0.21,0.19,0.004,-0.62,0.03,0.16,94.541443,-0.006212608792104043,-0.006231831737897764
2017-11-07,100.559998,100.75,98.25,98.75,92.061607,18822600,-0.2,-1.35,-0.37,0.004,0.41,-0.03,-1.41,93.954094,-0.020142677337722,-0.02034850954861689
2017-11-08,98.269997,98.370003,97.150002,97.639999,91.026787,18524700,0.12,0.06,-0.62,0.004,0.6,-0.01,-0.03,92.061607,-0.01124051636422115,-0.011304168498176281
2017-11-09,97.120003,98.220001,96.809998,97.629997,91.017448,13697800,-0.41,-0.02,0.22,0.004,-0.01,0.1,0.0,91.026787,-0.00010259617314623112,-0.00010244277373505639
2017-11-10,97.809998,98.339996,97.5,97.510002,90.905594,9314000,0.01,0.05,-0.38,0.004,0.2,0.15,0.05,91.017448,-0.001228929204870786,-0.00122983515157582
2017-11-13,96.690002,98.050003,96.620003,97.860001,91.231888,9303100,0.09,-0.3,0.02,0.004,0.07,-0.74,-0.3,90.905594,0.0035893720687860454,0.003582938721913287
2017-11-14,97.339996,97.779999,96.849998,97.269997,90.681839,11043800,-0.22,-0.13,0.0,0.004,0.95,-0.4,-0.08,91.231888,-0.006029130954738122,-0.006047310040295351
2017-11-15,96.389999,98.739998,95.949997,98.190002,91.539536,15384100,-0.52,-0.05,0.24,0.004,-0.08,0.15,0.04,90.681839,0.009458310610573322,0.009413811510509795
2017-11-16,98.529999,99.059998,98.309998,98.470001,91.800575,9808000,1.01,0.85,-0.52,0.004,0.52,0.32,0.78,91.539536,0.002851653082445127,0.0028475458652161834
2017-11-17,97.82,98.410004,97.57,98.139999,91.492928,9017900,-0.14,0.75,0.29,0.004,-0.16,0.35,0.73,91.800575,-0.0033512535188367685,-0.0033569229428556113
2017-11-20,98.449997,99.150002,97.760002,99.010002,92.303993,9483200,0.21,0.56,0.0,0.004,0.27,-0.01,0.62,91.492928,0.008864783516382809,0.008825854862170246
2017-11-21,99.5,99.550003,98.910004,98.93,92.22940799999999,13389400,0.67,0.4,-0.35,0.004,0.04,-0.62,0.35,92.303993,-0.0008080365494048911,-0.0008083459992711539
2017-11-22,99.029999,99.519997,98.589996,98.639999,91.959038,7342200,-0.05,0.11,-0.03,0.004,-0.26,0.16,0.09,92.22940799999999,-0.0029314944751676775,-0.002935680616917402
2017-11-24,98.83000200000001,98.900002,98.260002,98.32,91.660721,3680000,0.21,0.02,-0.45,0.004,0.04,-0.09,0.01,91.959038,-0.003244020451801719,-0.003249383460434352
2017-11-27,98.309998,99.129997,97.93,97.93,91.297134,13076200,-0.06,-0.37,0.03,0.004,0.59,-0.1,-0.32,91.660721,-0.0039666609212030465,-0.003974527525076432
2017-11-28,98.209999,101.699997,97.970001,101.360001,94.494827,16773000,1.06,0.39,0.86,0.004,0.32,0.03,0.57,91.297134,0.03502511918939318,0.03442560814600526
2017-11-29,102.410004,104.220001,101.959999,103.730003,96.704308,21105500,0.02,0.04,1.44,0.004,0.81,0.6,0.3,94.494827,0.023382031272463164,0.023112852486265822
2017-11-30,104.739998,106.660004,104.040001,104.519997,97.440788,23945900,0.82,-0.56,-0.51,0.004,-0.19,0.02,-0.6,96.704308,0.0076157930833856986,0.007587013584796409
2017-12-01,104.900002,105.32,102.199997,104.790001,97.692497,19683500,-0.22,-0.37,0.37,0.004,-0.43,0.33,-0.33,97.440788,0.0025831995529429145,0.0025799450799750545
2017-12-04,107.730003,108.400002,106.769997,106.949997,99.706215,23576600,-0.1,-0.35,1.23,0.004,1.0,0.57,-0.14,97.692497,0.020612821473894736,0.02040305044817714
2017-12-05,105.58000200000001,107.410004,104.120003,105.720001,98.559525,17193900,-0.43,-0.43,-0.24,0.004,0.18,-0.11,-0.45,99.706215,-0.011500687294167236,-0.011567308282886657
2017-12-06,105.550003,105.760002,104.529999,104.93,97.823021,15476200,-0.09,-0.46,-0.52,0.004,0.42,-0.5,-0.52,98.559525,-0.007472682117735415,-0.0075006380252169436
2017-12-07,103.949997,105.190002,103.730003,104.620003,97.534035,13371800,0.42,0.26,-0.17,0.004,-0.27,0.07,0.28,97.823021,-0.002954171697477981,-0.0029586945521495878
2017-12-08,104.75,105.940002,104.339996,105.93,98.75529499999999,13506900,0.51,-0.43,-0.13,0.004,-0.08,0.07,-0.42,97.534035,0.012521372667499982,0.012443731990734896
2017-12-11,105.720001,106.059998,105.309998,105.620003,98.466309,10591200,0.26,-0.4,-0.14,0.004,-0.08,0.07,-0.41,98.75529499999999,-0.0029262835982616854,-0.0029307229259067924
2017-12-12,106.910004,107.370003,105.540001,106.849998,99.612984,15508800,0.07,-0.54,0.52,0.004,0.03,0.1,-0.47,98.466309,0.011645353742263274,0.011578187364829517
2017-12-13,106.699997,107.110001,105.480003,105.510002,98.363754,15020300,0.02,0.71,-0.88,0.004,0.27,-0.07,0.62,99.612984,-0.012540835038131146,-0.012620208937777377
2017-12-14,106.120003,106.449997,104.639999,104.660004,97.571312,13034200,-0.47,-0.69,-0.21,0.004,-0.15,-0.12,-0.75,98.363754,-0.008056239903165896,-0.00808871494649388
2017-12-15,105.790001,106.519997,105.199997,106.139999,98.951073,29350600,0.92,0.68,0.03,0.004,0.4,-0.51,0.68,97.571312,0.014141052033818996,0.014041928815173854
2017-12-18,107.190002,107.629997,106.480003,106.959999,99.715523,12713100,0.67,0.75,0.26,0.004,0.26,0.16,0.82,98.951073,0.0077255352248682616,0.007695955466168414
2017-12-19,107.349998,107.489998,106.440002,106.510002,99.296013,12149900,-0.3,-0.36,-0.26,0.004,0.26,0.38,-0.34,99.715523,-0.004207068141236169,-0.004216027211744411
2017-12-20,107.599998,107.730003,106.089996,106.139999,98.951073,13091500,0.01,0.36,0.05,0.004,-0.17,0.27,0.38,99.296013,-0.003473855491055902,-0.003479928254424003
2017-12-21,106.589996,108.07,106.559998,107.83000200000001,100.526611,12323700,0.24,0.27,0.63,0.004,-0.75,0.32,0.32,98.951073,0.015922394292783554,0.015796963463464486
2017-12-22,108.199997,108.459999,106.809998,107.449997,100.17234,14573400,-0.07,-0.23,-0.2,0.004,-0.13,0.2,-0.21,100.526611,-0.0035241514309081513,-0.003530336273137813
2017-12-26,107.199997,107.989998,106.400002,107.019997,99.771461,7403700,-0.07,0.34,-0.06,0.004,-0.17,0.57,0.32,100.17234,-0.0040018931373670946,-0.004009890317542286
2017-12-27,106.66999799999999,107.290001,106.66999799999999,107.220001,99.957909,9496500,0.05,-0.13,-0.19,0.004,0.08,-0.12,-0.16,99.771461,0.0018687508244466682,0.0018671028749954743
2017-12-28,107.400002,107.839996,107.160004,107.790001,100.489311,7440600,0.22,0.12,0.04,0.004,-0.15,-0.2,0.09,99.957909,0.005316257666014202,0.005302091344825399
2017-12-29,108.089996,108.279999,106.940002,106.940002,99.696892,8925700,-0.57,-0.3,0.02,0.004,0.17,0.15,-0.3,100.489311,-0.007885604867964467,-0.007916950848174231
2018-01-02,107.629997,108.019997,106.809998,107.949997,100.638474,13578800,0.85,0.36,-0.22,0.005,-0.45,0.22,0.31,99.696892,0.009444446874030905,0.009400180947511494
2018-01-03,107.860001,108.489998,107.480003,108.059998,100.741028,11901000,0.59,-0.39,-0.21,0.005,-0.75,-0.08,-0.48,100.638474,0.0010190337345536242,0.0010184807375104299
2018-01-04,108.360001,110.029999,108.199997,109.040001,102.184212,12953700,0.42,-0.26,0.24,0.005,-0.04,0.3,-0.23,100.741028,0.014325682680148968,0.00902818665154026
2018-01-05,109.260002,109.550003,107.779999,108.339996,101.52822900000001,14155000,0.66,-0.34,-0.27,0.005,0.39,-0.36,-0.36,102.184212,-0.0064196120629671435,-0.006440403250276283
2018-01-08,108.150002,108.68,107.699997,108.5,101.678146,12466500,0.19,-0.16,0.07,0.005,-0.1,0.04,-0.21,101.52822900000001,0.0014766041078091477,0.0014757796715674232
2018-01-09,108.720001,109.629997,108.489998,109.050003,102.19358100000001,13292300,0.15,-0.36,-0.02,0.005,-0.15,-0.06,-0.37,101.678146,0.0050692800791235,0.005056347177439413
2018-01-10,109.470001,110.699997,109.389999,110.25,103.318123,15834500,-0.07,0.07,0.58,0.005,-0.34,0.0,0.14,102.19358100000001,0.011004037523648291,0.010943994169001492
2018-01-11,110.66999799999999,110.93,110.050003,110.839996,103.87101700000001,13676800,0.87,1.16,0.29,0.005,-0.11,0.47,1.14,103.318123,0.005351374801882619,0.005337169579767043
2018-01-12,111.650002,112.849998,110.839996,112.66999799999999,105.58596000000001,18884200,0.66,-0.3,0.17,0.005,-0.11,0.15,-0.32,103.87101700000001,0.016510312977873365,0.016375490518398372
2018-01-16,111.510002,113.43,111.07,112.269997,105.211128,22703300,-0.49,-1.02,-0.02,0.005,0.39,-0.33,-1.01,105.58596000000001,-0.0035500174455013905,-0.0035565166757294264
2018-01-17,111.889999,113.300003,111.309998,112.989998,105.885857,14940300,0.95,-0.02,-0.15,0.005,-0.08,-0.03,-0.07,105.211128,0.006413095390441962,0.00639264377108173
2018-01-18,112.760002,113.720001,112.269997,113.260002,106.138878,14572900,-0.18,-0.5,-0.25,0.005,0.27,-0.29,-0.45,105.885857,0.0023895636978223064,0.002386776823670722
2018-01-19,113.940002,114.339996,112.800003,113.010002,105.904587,18785500,0.57,0.94,-0.07,0.005,0.1,0.14,0.94,106.138878,-0.0022074003834862367,-0.0022097502745355158
2018-01-22,112.660004,114.389999,112.5,114.33000200000001,107.141602,12475700,0.77,-0.34,-0.14,0.005,-0.52,0.19,-0.34,105.904587,0.011680466682713182,0.01161269297749179
2018-01-23,113.66999799999999,114.639999,113.349998,114.209999,107.02914399999999,12320800,0.22,0.14,-0.33,0.005,-0.28,-0.25,0.07,107.141602,-0.001049620295952061,-0.001050170740384715
2018-01-24,114.860001,116.0,114.660004,115.66999799999999,108.397354,15904500,-0.13,-0.79,0.39,0.005,0.01,0.14,-0.7,107.02914399999999,0.012783527447440103,0.012702441710026768
2018-01-25,116.040001,116.16999799999999,115.08000200000001,115.699997,108.425453,13510000,0.07,0.17,-0.49,0.005,0.13,-0.17,0.12,108.397354,0.00025922219466720036,0.00025931625376163225
2018-01-26,115.699997,116.32,114.959999,116.32,109.00649299999999,13883900,1.11,-0.62,-0.5,0.005,0.38,-0.18,-0.64,108.425453,0.005358889300651456,0.005344405514705386
2018-01-29,116.019997,117.349998,116.019997,116.199997,108.894028,11679900,-0.62,-0.03,-0.26,0.005,0.18,-0.29,-0.02,109.00649299999999,-0.0010317275320469769,-0.0010321951849547872
2018-01-30,115.529999,116.599998,114.980003,115.110001,107.872551,14279100,-1.06,0.11,-0.17,0.005,0.34,-0.33,0.1,108.894028,-0.009380468504664043,-0.00942461698594066
2018-01-31,115.650002,116.660004,115.160004,115.66999799999999,108.397354,13141400,-0.07,-0.72,0.06,0.005,0.22,-0.08,-0.66,107.872551,0.004865028175703434,0.004853090402428428
2018-02-01,115.769997,116.989998,115.480003,116.870003,109.52191200000001,13800600,0.03,0.1,0.5,0.006,-0.58,0.03,0.15,108.397354,0.010374404526516463,0.010320939597870726
2018-02-02,116.489998,116.91999799999999,114.089996,114.279999,107.094742,16477300,-2.13,0.03,-0.27,0.006,0.56,-0.44,-0.01,109.52191200000001,-0.022161501344133014,-0.022410663002477627
2018-02-05,113.0,114.589996,103.980003,108.800003,101.959282,30097600,-4.03,0.77,-0.56,0.006,0.21,-0.16,0.64,107.094742,-0.04795249425037127,-0.049140206616764104
2018-02-06,106.849998,112.480003,106.610001,112.110001,105.06118000000001,33114800,1.67,-0.51,-0.23,0.006,0.1,-0.19,-0.47,101.959282,0.030422909412014157,0.029969179089942344
2018-02-07,111.550003,114.449997,111.150002,112.870003,105.77339199999999,21878300,-0.37,0.5,0.26,0.006,0.33,0.32,0.57,105.06118000000001,0.006779021518699671,0.006756199461471546
